 ******* Program HYDRUS
 ******* James Reserves, Riverside, CA                                           

 Units: L = cm   , T = days 

 Year  Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.55921E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.53262E+02  0.13033E+01 -0.80115E+08 -0.96405E+02   2125  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.55957E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.53278E+02  0.13008E+01 -0.80115E+08 -0.96405E+02   2131  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.55989E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.53283E+02  0.15798E+01 -0.80115E+08 -0.96405E+02   2139  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.56216E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.53276E+02  0.12963E+01 -0.80115E+08 -0.96405E+02   2143  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.56238E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.53285E+02  0.13212E+01 -0.80115E+08 -0.96405E+02   2147  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.56285E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.53295E+02  0.13379E+01 -0.80115E+08 -0.96405E+02   2155  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.56347E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.53307E+02  0.12910E+01 -0.80115E+08 -0.96891E+02   2165  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.56359E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.54742E+02  0.27019E+01 -0.80115E+08 -0.99762E+02   2169  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57022E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.54742E+02  0.14234E+01 -0.80115E+08 -0.99762E+02   2171  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57097E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.54748E+02  0.13662E+01 -0.80115E+08 -0.99762E+02   2173  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57179E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.54748E+02  0.13207E+01 -0.80115E+08 -0.99762E+02   2181  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57226E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.54744E+02  0.15792E+01 -0.80115E+08 -0.99762E+02   2189  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57452E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.54737E+02  0.12963E+01 -0.80115E+08 -0.99762E+02   2193  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57475E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.54747E+02  0.13212E+01 -0.80115E+08 -0.99762E+02   2197  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57522E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.54757E+02  0.13379E+01 -0.80115E+08 -0.99762E+02   2205  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57584E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.54754E+02  0.12838E+01 -0.80115E+08 -0.99762E+02   2215  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57595E+02 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40667E+07 -0.28665E+01  0.54760E+02  0.15796E+01 -0.80115E+08 -0.99762E+02   2219  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57746E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.54760E+02  0.13033E+01 -0.80115E+08 -0.99762E+02   2221  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57782E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.54776E+02  0.13008E+01 -0.80115E+08 -0.99762E+02   2227  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.57814E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.54781E+02  0.15798E+01 -0.80115E+08 -0.99762E+02   2235  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.58040E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.54773E+02  0.12963E+01 -0.80115E+08 -0.99762E+02   2239  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.58063E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.54783E+02  0.13212E+01 -0.80115E+08 -0.99762E+02   2243  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.58110E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.54793E+02  0.13379E+01 -0.80115E+08 -0.99762E+02   2251  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.58172E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.54805E+02  0.12910E+01 -0.80115E+08 -0.10025E+03   2261  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.58183E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.56239E+02  0.27019E+01 -0.80115E+08 -0.10312E+03   2265  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.58846E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.56239E+02  0.14234E+01 -0.80115E+08 -0.10312E+03   2267  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.58922E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.56246E+02  0.13662E+01 -0.80115E+08 -0.10312E+03   2269  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59004E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.56246E+02  0.13207E+01 -0.80115E+08 -0.10312E+03   2277  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59051E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.56242E+02  0.15792E+01 -0.80115E+08 -0.10312E+03   2285  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59277E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.56235E+02  0.12963E+01 -0.80115E+08 -0.10312E+03   2289  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59299E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.56245E+02  0.13212E+01 -0.80115E+08 -0.10312E+03   2293  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59347E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.56254E+02  0.13379E+01 -0.80115E+08 -0.10312E+03   2301  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59408E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.56251E+02  0.12838E+01 -0.80115E+08 -0.10312E+03   2311  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59419E+02 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40667E+07 -0.28665E+01  0.56257E+02  0.15796E+01 -0.80115E+08 -0.10312E+03   2315  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59570E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.56258E+02  0.13033E+01 -0.80115E+08 -0.10312E+03   2317  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59606E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.56274E+02  0.13008E+01 -0.80115E+08 -0.10312E+03   2323  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59638E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.56278E+02  0.15798E+01 -0.80115E+08 -0.10312E+03   2331  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59865E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.56271E+02  0.12963E+01 -0.80115E+08 -0.10312E+03   2335  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59887E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.56281E+02  0.13212E+01 -0.80115E+08 -0.10312E+03   2339  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59935E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.56291E+02  0.13379E+01 -0.80115E+08 -0.10312E+03   2347  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.59996E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.56303E+02  0.12910E+01 -0.80115E+08 -0.10361E+03   2357  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.60008E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.57737E+02  0.27019E+01 -0.80115E+08 -0.10648E+03   2361  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.60671E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.57737E+02  0.14234E+01 -0.80115E+08 -0.10648E+03   2363  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.60746E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.57744E+02  0.13662E+01 -0.80115E+08 -0.10648E+03   2365  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.60828E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.57743E+02  0.13207E+01 -0.80115E+08 -0.10648E+03   2373  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.60876E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.57740E+02  0.15792E+01 -0.80115E+08 -0.10648E+03   2381  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61102E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.57733E+02  0.12963E+01 -0.80115E+08 -0.10648E+03   2385  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61124E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.57743E+02  0.13212E+01 -0.80115E+08 -0.10648E+03   2389  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61171E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.57752E+02  0.13379E+01 -0.80115E+08 -0.10648E+03   2397  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61233E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.57749E+02  0.12838E+01 -0.80115E+08 -0.10648E+03   2407  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61244E+02 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40667E+07 -0.28665E+01  0.57755E+02  0.15796E+01 -0.80115E+08 -0.10648E+03   2411  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61395E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.57756E+02  0.13033E+01 -0.80115E+08 -0.10648E+03   2413  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61431E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.57772E+02  0.13008E+01 -0.80115E+08 -0.10648E+03   2419  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61463E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.57776E+02  0.15798E+01 -0.80115E+08 -0.10648E+03   2427  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61690E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.57769E+02  0.12963E+01 -0.80115E+08 -0.10648E+03   2431  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61712E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.57779E+02  0.13212E+01 -0.80115E+08 -0.10648E+03   2435  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61759E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.57789E+02  0.13379E+01 -0.80115E+08 -0.10648E+03   2443  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61821E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.57801E+02  0.12910E+01 -0.80115E+08 -0.10696E+03   2453  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.61833E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.59235E+02  0.27019E+01 -0.80115E+08 -0.10984E+03   2457  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.62496E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.59235E+02  0.14234E+01 -0.80115E+08 -0.10984E+03   2459  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.62571E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.59242E+02  0.13662E+01 -0.80115E+08 -0.10984E+03   2461  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.62653E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.59241E+02  0.13207E+01 -0.80115E+08 -0.10984E+03   2469  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.62700E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.59238E+02  0.15792E+01 -0.80115E+08 -0.10984E+03   2477  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.62926E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.59231E+02  0.12963E+01 -0.80115E+08 -0.10984E+03   2481  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.62949E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.59241E+02  0.13212E+01 -0.80115E+08 -0.10984E+03   2485  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.62996E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.59250E+02  0.13379E+01 -0.80115E+08 -0.10984E+03   2493  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63058E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.59247E+02  0.12838E+01 -0.80115E+08 -0.10984E+03   2503  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63069E+02 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40667E+07 -0.28665E+01  0.59253E+02  0.15796E+01 -0.80115E+08 -0.10984E+03   2507  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63220E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.59254E+02  0.13033E+01 -0.80115E+08 -0.10984E+03   2509  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63255E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.59270E+02  0.13008E+01 -0.80115E+08 -0.10984E+03   2515  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63288E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.59274E+02  0.15798E+01 -0.80115E+08 -0.10984E+03   2523  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63514E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.59267E+02  0.12963E+01 -0.80115E+08 -0.10984E+03   2527  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63537E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.59277E+02  0.13212E+01 -0.80115E+08 -0.10984E+03   2531  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63584E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.59287E+02  0.13379E+01 -0.80115E+08 -0.10984E+03   2539  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63646E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.59299E+02  0.12910E+01 -0.80115E+08 -0.11032E+03   2549  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.63657E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.60733E+02  0.27019E+01 -0.80115E+08 -0.11319E+03   2553  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.64320E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.60733E+02  0.14234E+01 -0.80115E+08 -0.11319E+03   2555  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.64395E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.60740E+02  0.13662E+01 -0.80115E+08 -0.11319E+03   2557  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.64478E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.60739E+02  0.13207E+01 -0.80115E+08 -0.11319E+03   2565  0.00000E+00
